L D C PC time OPT node_count obj_bound root_time root_bestobj root_bestbound root_gap Biter Bcuts time_slave Siter Scuts time_subtour Sroot_iter Srootfrac_cuts time_sub_root LP_time LP_obj
530.9 33.47 2 0.75 35.31 2176 401 2176.07 24.7249 2123 2177.63 0.0257339 292 0 0.537194 292 1688 0.97293 2 0 0.04353 1.35469 2185.25
530.9 66.49 2 0.5 20.1 2117 588 2117 2.377 2107.5 2127.22 0.00935815 389 0 1.57363 389 1770 0.463354 0 0 0 0.399923 2135.5
530.9 66.49 2 0.75 8.45052 2176 666 2176 2.43187 2015.75 2179.17 0.081074 472 0 1.46452 472 930 0.259391 0 0 0 0.41962 2185.25
530.9 16.74 3 0.5 27.111 2117 1075 2117.2 4.08136 754 2127.97 1.82224 752 1 0.350993 752 2297 0.582939 0 0 0 1.42424 2132.5
530.9 16.74 3 0.75 26.8043 2176 1346 2176.21 2.83964 2063 2197.18 0.0650434 904 1 0.439112 904 1816 0.503468 0 0 0 1.51771 2183.75
530.9 33.47 3 0.5 23.5664 2117 518 2117.15 12.174 2101 2120.99 0.00951418 360 0 0.523198 360 1667 0.672731 0 0 0 1.33228 2135.5
530.9 33.47 3 0.75 18.8736 2176 686 2176 5.82034 2166 2178.23 0.00564818 468 0 0.680863 468 1710 0.506398 0 0 0 1.35781 2185.25
530.9 66.49 3 0.5 29.7112 2117 1077 2117 7.01089 2110 2122.35 0.00585527 792 0 2.28571 792 1945 0.633072 0 0 0 0.402539 2135.5
530.9 66.49 3 0.75 47.8219 2176 1602 2176 1.92599 2177 2182.62 0.00258203 1241 0 4.42476 1241 2614 1.02791 0 0 0 0.427768 2185.25
530.9 16.74 8 0.5 33.3521 2117 202 2117 31.5673 2117 2118.26 0.000595397 169 16 0.0754268 169 1901 0.93237 7 14 0.151155 1.39088 2132.5
530.9 16.74 8 0.75 80.8847 2176 1426 2176.14 3.60875 712.25 2190.49 2.07545 1276 0 0.574898 1276 3112 0.89053 0 0 0 1.45691 2183.75
530.9 33.47 8 0.5 21.1248 2117 386 2117.05 19.5132 2112 2118.26 0.00296423 271 0 0.368368 271 1474 0.660651 13 94 0.283494 1.34993 2135.5
530.9 33.47 8 0.75 17.8678 2176 290 2176.05 16.2285 2170.25 2176.99 0.00310639 217 0 0.300164 217 1354 0.645191 10 82 0.22792 1.34417 2185.25
530.9 66.49 8 0.5 5.59213 2117 511 2117.11 0 0 0 -nan 338 0 1.05104 338 1103 0.050407 0 0 0 0.425257 2135.5
530.9 66.49 8 0.75 17.8633 2176 1187 2176 1.64201 2174.75 2182.62 0.00361931 825 0 1.97845 825 1734 0.303324 0 0 0 0.40105 2185.25
