L D C PC time OPT node_count obj_bound root_time root_bestobj root_bestbound root_gap Biter Bcuts time_slave Siter Scuts time_subtour Sroot_iter Srootfrac_cuts time_sub_root LP_time LP_obj
2293.74 491.56 3 0.5 554.222 8161.5 2784 8161.5 8.41754 6697 8276.42 0.23584 2244 21 23.1989 2244 12571 0.802745 0 0 0 2.36653 8610.5
2293.74 491.56 3 0.75 774.922 10177.8 2566 10178.6 6.82734 3313 10243.6 2.09194 2072 18 24.0761 2072 12956 0.778108 0 0 0 2.22851 10398.2
2293.74 983.12 3 0.5 384.337 8276 874 8276 1.74551 8322.5 9107.3 0.0942987 752 0 10.958 752 10552 0.393571 0 0 0 0.548009 8808.5
2293.74 983.12 3 0.75 158.29 10235 619 10235 1.71592 10237.5 10650.7 0.0403566 513 0 6.53173 513 5870 0.431347 0 0 0 0.458302 10501.2
2293.74 245.78 8 0.5 363.207 7241 3362 7241 9.13914 3401 7453.54 1.19157 3116 2 3.92278 3116 5939 0.70908 3 0 0.09987 3.9554 7623.5
2293.74 245.78 8 0.75 703.635 9330.75 4020 9330.75 25.9458 8537.25 9548.76 0.118482 3050 15 6.69604 3050 10599 0.676919 6 0 0.188987 11.2721 9575.25
2293.74 491.56 8 0.5 28.0444 8208 168 8208 6.5018 7251.5 8319 0.147212 135 0 1.04833 135 2550 0.245803 0 0 0 2.17 8610.5
2293.74 491.56 8 0.75 18.4563 10201 92 10201 6.96225 4502.75 10234.4 1.27293 80 0 0.640409 80 1442 0.331024 0 0 0 2.21487 10398.2
2293.74 983.12 8 0.5 100.104 8276 446 8276 1.64504 8278 9107.3 0.100181 345 0 3.22396 345 5586 0.395057 0 0 0 0.508004 8808.5
2293.74 983.12 8 0.75 177.487 10235 939 10235 1.60786 10286.2 10650.7 0.035426 698 0 4.97273 698 6866 0.283438 0 0 0 0.48967 10501.2
4587.48 245.78 1 0.5 885.673 9999.5 1372 9999.5 3.94405 10044.5 10503.7 0.0457132 1181 2 2.01752 1181 16213 1.24196 0 0 0 2.50295 10241
4587.48 245.78 1 0.75 492.729 11096.8 1666 11096.9 3.91142 11130 11342.8 0.0191176 1213 1 1.65967 1213 14141 1.54845 0 0 0 2.04063 11217.5
4587.48 491.56 1 0.5 133.846 10035.5 481 10035.5 19.6335 9494.5 10112.5 0.0650912 329 2 1.98611 329 5942 2.3784 1 0 0.022021 1.67453 10411
4587.48 491.56 1 0.75 241.384 11114.8 560 11115.6 21.0959 525.75 11155.1 20.2175 557 2 3.15241 557 6611 2.34113 2 2 0.042538 1.68701 11302.5
4587.48 983.12 1 0.5 415.489 10035.5 458 10035.5 1.55162 2289.5 10679.9 3.66475 461 0 5.19499 461 12584 0.906699 0 0 0 0.557208 10451.5
4587.48 983.12 1 0.75 72.1505 11114.8 407 11114.8 1.8897 9868.75 11437 0.158907 299 0 3.04461 299 5248 0.9447 0 0 0 0.563444 11322.8
4587.48 245.78 2 0.5 235.629 9999.5 699 10000.1 5.61804 449 10251.9 21.8327 559 1 0.566561 559 5722 1.18551 0 0 0 2.09432 10241
4587.48 245.78 2 0.75 223.862 11096.8 896 11096.9 3.52429 11111.2 11342.8 0.0208374 751 0 0.839942 751 9189 1.30167 0 0 0 2.06101 11217.5
4587.48 491.56 2 0.5 202.358 10035.5 451 10036.5 16.1093 9893 10165.2 0.0275113 408 2 1.60747 408 7425 2.25774 0 0 0 1.72522 10411
4587.48 491.56 2 0.75 67.8498 11114.2 390 11115.2 7.86521 6132.25 11174 0.822176 350 1 1.25022 350 5319 1.02913 0 0 0 1.64955 11302.5
4587.48 983.12 2 0.5 42.2771 10035.5 343 10035.5 1.85549 1524.5 10679.9 6.00553 215 0 1.5407 215 4354 0.51532 0 0 0 0.529494 10451.5
4587.48 983.12 2 0.75 62.725 11114.8 425 11115.8 1.69412 10612.8 11437 0.0776629 322 0 1.99695 322 5056 0.445156 0 0 0 0.483254 11322.8
4587.48 245.78 3 0.5 179.718 9999.5 937 9999.5 4.39863 10051.5 10503.7 0.0449849 711 1 0.600439 711 5869 1.09362 0 0 0 2.10154 10241
4587.48 245.78 3 0.75 642.5 11096.8 1279 11096.8 4.04901 11130 11342.8 0.0191176 1001 1 0.866594 1001 15418 1.01855 0 0 0 1.98827 11217.5
4587.48 491.56 3 0.5 153.155 10035.5 479 10035.5 23.0563 9816 10120.3 0.0310052 479 0 1.43523 479 4871 1.80532 0 0 0 1.76278 10411
4587.48 491.56 3 0.75 54.7363 11114.8 375 11115.1 15.5519 11033.3 11154.1 0.0109533 225 0 0.673456 225 3736 1.62276 1 0 0.017731 1.65647 11302.5
4587.48 983.12 3 0.5 248.285 10035.5 702 10035.5 1.53729 622.5 10679.9 16.1565 619 0 3.42417 619 8326 1.03203 0 0 0 0.559911 10451.5
4587.48 983.12 3 0.75 156.152 11114.8 602 11114.8 1.91228 10100.2 11437 0.132345 582 0 3.08245 582 5678 0.944552 0 0 0 0.572481 11322.8
4587.48 245.78 8 0.5 325.783 9999.5 1886 9999.5 4.17098 10068.5 10503.7 0.0432205 1346 1 0.981801 1346 12475 1.4334 0 0 0 1.97769 10241
4587.48 245.78 8 0.75 233.147 11096.8 709 11096.8 3.91949 6711.5 11342.8 0.690051 586 1 0.453935 586 8724 1.09539 0 0 0 1.93315 11217.5
4587.48 491.56 8 0.5 79.614 10035.5 313 10035.5 7.32713 4942 10182.5 1.06041 210 0 0.475797 210 4987 0.851107 0 0 0 1.80284 10411
4587.48 491.56 8 0.75 71.2215 11114.8 164 11115.4 34.3322 8413.25 11149.6 0.325239 120 0 0.361926 120 3648 2.31044 2 0 0.053665 1.72076 11302.5
4587.48 983.12 8 0.5 583.768 10035.5 546 10035.5 1.65648 1342 10679.9 6.95822 497 0 2.29412 497 14785 0.81107 0 0 0 0.512665 10451.5
4587.48 983.12 8 0.75 233.46 11114.8 592 11114.8 2.43721 1783.75 11284.2 5.32612 502 0 2.14283 502 7695 0.739704 0 0 0 0.50664 11322.8
6881.21 245.78 1 0.5 341.819 11366.5 1420 11366.5 4.91576 11392.5 11695.9 0.0266346 1220 0 0.927468 1220 8961 2.5435 0 0 0 1.65664 11575.5
6881.21 245.78 1 0.75 483.658 11780.2 1688 11780.2 17.0901 11477 11851.9 0.0326667 1378 0 1.02059 1378 13475 2.29195 0 0 0 1.95115 11884.8
6881.21 491.56 1 0.5 408.336 11366.5 2044 11366.5 5.43155 11410 11730.2 0.0280603 1789 0 4.05759 1789 11544 2.80216 0 0 0 2.00747 11601.5
6881.21 491.56 1 0.75 241.34 11780.2 2733 11780.8 4.76569 11791 11962.1 0.0145097 2002 0 4.62677 2002 8942 1.87611 0 0 0 1.93822 11897.8
6881.21 983.12 1 0.5 256.948 11366.5 2452 11367 1.92843 324 11732.9 35.2126 2014 0 9.72533 2014 6739 1.53378 0 0 0 0.756668 11601.5
6881.21 983.12 1 0.75 171.534 11780.2 3843 11780.2 1.38337 399 11963.4 28.9836 2435 0 11.662 2435 7346 1.45417 0 0 0 0.672667 11897.8
6881.21 245.78 2 0.5 180.105 11366.5 3288 11366.5 6.49079 4821 11509.5 1.38736 2373 0 1.33415 2373 6245 2.05236 0 0 0 1.62958 11575.5
6881.21 245.78 2 0.75 558.815 11780.3 1718 11780.3 14.196 11438.8 11851.6 0.0360889 1363 1 0.815862 1363 13175 2.26269 0 0 0 1.89943 11884.8
6881.21 491.56 2 0.5 150.595 11366.5 1357 11366.5 5.1599 11391.5 11730.2 0.0297299 979 1 1.50327 979 5556 1.12224 0 0 0 1.98356 11601.5
6881.21 491.56 2 0.75 135.999 11780.2 2388 11780.5 15.2227 11569.8 11853.2 0.0245021 1664 0 2.91211 1664 6798 2.5206 0 0 0 1.96261 11897.8
6881.21 983.12 2 0.5 1427.35 11366.5 2256 11366.5 3.68291 10807.5 11536.2 0.0674279 2056 0 8.73303 2056 22742 3.20145 0 0 0 0.669788 11601.5
6881.21 983.12 2 0.75 106.501 11780.2 1814 11781.1 7.0001 8870 11850.5 0.336019 1341 0 6.13144 1341 3809 1.95938 0 0 0 0.758533 11897.8
6881.21 245.78 3 0.5 279.296 11366.5 1315 11366.5 14.6945 10761.5 11509.8 0.0695377 1092 1 0.657594 1092 7391 2.41548 0 0 0 1.61649 11575.5
6881.21 245.78 3 0.75 416.297 11780.2 1820 11780.2 15.944 11477.5 11851.9 0.0326217 1582 1 0.924452 1582 9601 2.64893 0 0 0 1.94965 11884.8
6881.21 491.56 3 0.5 117.481 11366.5 1834 11366.5 4.81402 11085.5 11730.2 0.0581542 1320 0 2.5316 1320 6673 1.22736 0 0 0 2.01812 11601.5
6881.21 491.56 3 0.75 198.48 11780.2 2610 11781.1 5.56834 11806.2 11962.1 0.0131993 2001 0 2.87124 2001 7642 2.19278 0 0 0 1.97498 11897.8
6881.21 983.12 3 0.5 80.7804 11366.5 1733 11366.5 1.89334 8744 11732.9 0.341822 1257 0 4.60149 1257 3521 1.70723 0 0 0 0.758902 11601.5
6881.21 983.12 3 0.75 129.66 11780.3 2177 11781.1 1.72822 9990.5 11963.4 0.197482 1575 0 6.40256 1575 4754 1.58515 0 0 0 0.823361 11897.8
6881.21 245.78 8 0.5 191.089 11366.5 1892 11366.8 4.89393 11392.5 11695.9 0.0266346 1259 1 0.809448 1259 7598 1.24532 0 0 0 1.89336 11575.5
6881.21 245.78 8 0.75 459.693 11780.3 2563 11781.2 17.6113 1021 11851.6 10.6078 1984 1 1.04358 1984 13052 3.1055 0 0 0 1.9745 11884.8
6881.21 491.56 8 0.5 416.491 11366.5 2247 11366.8 19.9731 10785 11539 0.0699079 1947 0 2.79863 1947 9078 2.46515 0 0 0 2.11972 11601.5
6881.21 491.56 8 0.75 136.851 11780.2 2915 11781.1 5.31476 11174.8 11962.1 0.0704565 1912 0 3.26261 1912 7117 1.27909 0 0 0 1.88641 11897.8
6881.21 983.12 8 0.5 129.99 11366.5 2873 11366.5 10.6203 8321.5 11520.7 0.384453 1891 0 6.49689 1891 7338 2.02646 0 0 0 0.67381 11601.5
6881.21 983.12 8 0.75 108.905 11780.2 2137 11780.2 1.85174 1917.75 11963.4 5.23827 1530 0 5.3981 1530 6036 1.04638 0 0 0 0.721916 11897.8
