L D C PC time OPT node_count obj_bound root_time root_bestobj root_bestbound root_gap Siter Scuts time_subtour Sroot_iter Srootfrac_cuts time_sub_root LP_time LP_obj
22027.1 850.59 2 0.5 274.403 9464 8566 9464.72 170.814 9392 9504.39 0.0119668 5134 3041 1.20065 5 3 0.183609 162.586 9760
22027.1 850.59 2 0.75 242.527 9745 5948 9745.26 152.283 9674.25 9768.14 0.00970485 3567 2196 0.969574 2 0 0.073692 110.552 9893
22027.1 1701.17 2 0.5 528.029 9464 1847 9464 412.972 2851 9498.27 2.33156 1257 3011 0.781678 3 7 0.118035 157.689 9768
22027.1 1701.17 2 0.75 597.454 9745 4377 9745.81 433.062 5507.75 9767.62 0.773432 2664 4609 0.769883 0 0 0 204.307 9896.75
22027.1 3402.34 2 0.5 156.99 9464 3763 9464 26.7131 4620.5 9513.28 1.05893 2391 3282 0.733809 0 0 0 14.68 9782.5
22027.1 3402.34 2 0.75 228.334 9745 3866 9745 15.5375 4539.75 9774.2 1.15303 2419 4002 0.802059 0 0 0 14.2132 9904
22027.1 850.59 4 0.5 294.132 9464 3436 9464 239.485 9474 9492.54 0.00195673 2402 2455 0.75124 10 0 0.480353 101.45 9760
22027.1 850.59 4 0.75 243.169 9745 3612 9745.9 177.863 9531.5 9759.32 0.0239018 2271 2662 0.888723 3 3 0.134453 155.417 9892.75
22027.1 1701.17 4 0.5 501.87 9464 3130 9464 290.328 4047.5 9516.93 1.35131 2046 3248 0.757563 0 0 0 154.119 9768
22027.1 1701.17 4 0.75 803.021 9745 4845 9745.46 427.325 9484.25 9761.92 0.029277 2866 23630 0.950217 1 0 0.038466 188.022 9896.75
22027.1 3402.34 4 0.5 243.646 9464 2907 9464 9.14173 5809.5 9542.67 0.642598 1876 5181 0.734206 0 0 0 15.733 9782.5
22027.1 3402.34 4 0.75 235.622 9745 3566 9745.86 21.5857 6349.25 9771.39 0.538983 2247 13134 0.624961 0 0 0 13.2792 9904.25
22027.1 850.59 10 0.5 1385.64 9464 4967 9464.1 147.79 6766.5 9509.48 0.405377 3385 7487 5.00284 0 0 0 136.401 9760
22027.1 850.59 10 0.75 1743.28 9745 3900 9745.26 125.842 7152.75 9775.91 0.366735 2656 5617 3.00563 0 0 0 120.905 9892.75
22027.1 1701.17 10 0.5 1119.48 9464 4789 9464 431.337 8996.5 9496.78 0.0556086 2825 7887 1.07477 0 0 0 128.361 9768
22027.1 1701.17 10 0.75 590.037 9745 2164 9745.37 407.045 8179 9761.69 0.193506 1481 3400 1.20158 2 0 0.083735 221.729 9896.75
22027.1 3402.34 10 0.5 384.088 9464 6331 9464 9.97754 5210 9547.82 0.832594 3756 5956 0.865567 0 0 0 15.036 9782.5
22027.1 3402.34 10 0.75 427.702 9745 3679 9745.56 14.4624 6958.75 9775.35 0.404757 2357 15483 0.957477 0 0 0 14.2616 9904.25
