L,D,C,PC,time,OPT,node_count,obj_bound,root_time,root_bestobj,root_bestbound,root_gap,Biter,Bcuts,time_slave,Siter,Scuts,time_subtour,Sroot_iter,Srootfrac_cuts,time_sub_root,LP_time,LP_obj
6881.21,983.12,2,0.5,1431.89,11366.5,2256,11366.5,3.79441,10807.5,11536.2,0.0674279,2056,0,8.63424,2056,22742,3.15296,0,0,0,0.672021,11601.5
6881.21,983.12,2,0.75,107.783,11780.2,1814,11781.1,7.08553,8870,11850.5,0.336019,1341,0,6.16864,1341,3809,2.00524,0,0,0,0.768406,11897.8
6881.21,245.78,3,0.5,589.942,11366.5,1855,11366.5,17.2587,10766.5,11509.8,0.0690411,1619,1,0.977196,1619,13893,2.15206,0,0,0,1.66572,11575.5
6881.21,245.78,3,0.75,663.956,11780.3,2790,11780.3,17.5851,11480.8,11852,0.0323375,2212,1,1.22341,2212,10572,2.44061,0,0,0,1.90069,11884.8
6881.21,491.56,3,0.5,243.349,11366.5,2229,11366.5,5.06466,11404,11730.2,0.0286012,1625,0,2.69955,1625,8193,2.12781,0,0,0,2.08789,11601.5
6881.21,491.56,3,0.75,97.9297,11780.2,1620,11780.2,5.07462,11787,11962.1,0.014854,1132,0,2.31056,1132,5711,1.44624,0,0,0,2.00689,11897.8
6881.21,983.12,3,0.5,79.757,11366.5,1733,11366.5,1.80326,8744,11732.9,0.341822,1257,0,4.56614,1257,3521,1.56997,0,0,0,0.724731,11601.5
6881.21,983.12,3,0.75,126.7,11780.3,2177,11781.1,1.63018,9990.5,11963.4,0.197482,1575,0,6.09741,1575,4754,1.41184,0,0,0,0.778916,11897.8
6881.21,245.78,8,0.5,134.258,11366.5,2306,11366.5,4.6324,11347,11695.9,0.0307513,1620,1,0.830349,1620,7364,1.31347,0,0,0,1.90506,11575.5
6881.21,245.78,8,0.75,643.854,11780.3,1904,11780.3,13.0177,11437.5,11851.6,0.0362024,1678,1,0.885033,1678,9614,1.83772,0,0,0,1.96609,11884.8
6881.21,491.56,8,0.5,203.905,11366.5,1252,11367.2,5.58838,11407.5,11730.2,0.0282856,1048,0,1.45229,1048,7983,1.86523,0,0,0,2.10436,11601.5
6881.21,491.56,8,0.75,715.885,11780.3,3021,11780.3,16.7572,11586,11856.8,0.0233703,2454,0,3.34809,2454,18682,2.33045,0,0,0,1.78182,11897.8
6881.21,983.12,8,0.5,131.287,11366.5,2873,11366.5,10.7095,8321.5,11520.7,0.384453,1891,0,6.49639,1891,7338,2.03525,0,0,0,0.677304,11601.5
6881.21,983.12,8,0.75,106.24,11780.2,2137,11780.2,1.76051,1917.75,11963.4,5.23827,1530,0,5.22185,1530,6036,0.978957,0,0,0,0.688155,11897.8
